order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
18168,"2014-06-10 17:34:45",16118,1,1,49.99,19.49
18169,"2014-06-10 17:34:45",16118,3,0,45.99,14.49
18170,"2014-06-10 17:48:42",16119,1,1,49.99,19.49
18171,"2014-06-10 17:48:42",16119,4,0,29.99,9.49
18172,"2014-06-10 18:08:06",16120,1,1,49.99,19.49
18173,"2014-06-10 18:08:06",16120,2,0,59.99,22.49
18174,"2014-06-10 18:09:42",16121,3,1,45.99,14.49
18175,"2014-06-10 19:58:49",16122,2,1,59.99,22.49
18176,"2014-06-10 19:58:49",16122,4,0,29.99,9.49
18177,"2014-06-10 20:05:56",16123,2,1,59.99,22.49
18178,"2014-06-10 20:15:27",16124,2,1,59.99,22.49
18179,"2014-06-10 20:15:27",16124,4,0,29.99,9.49
18180,"2014-06-10 20:46:33",16125,1,1,49.99,19.49
18181,"2014-06-10 20:46:33",16125,4,0,29.99,9.49
18182,"2014-06-10 21:25:24",16126,1,1,49.99,19.49
18183,"2014-06-10 21:25:24",16126,3,0,45.99,14.49
18184,"2014-06-10 21:39:10",16127,1,1,49.99,19.49
18185,"2014-06-10 21:55:41",16128,1,1,49.99,19.49
18186,"2014-06-10 22:01:22",16129,3,1,45.99,14.49
18187,"2014-06-10 22:54:07",16130,3,1,45.99,14.49
18188,"2014-06-10 23:33:09",16131,3,1,45.99,14.49
18189,"2014-06-10 23:33:09",16131,4,0,29.99,9.49
18190,"2014-06-11 01:44:07",16132,1,1,49.99,19.49
18191,"2014-06-11 01:44:07",16132,4,0,29.99,9.49
18192,"2014-06-11 02:54:44",16133,3,1,45.99,14.49
18193,"2014-06-11 02:54:44",16133,1,0,49.99,19.49
18194,"2014-06-11 03:34:49",16134,1,1,49.99,19.49
18195,"2014-06-11 04:11:12",16135,1,1,49.99,19.49
18196,"2014-06-11 04:16:47",16136,1,1,49.99,19.49
18197,"2014-06-11 06:02:06",16137,1,1,49.99,19.49
18198,"2014-06-11 06:31:53",16138,1,1,49.99,19.49
18199,"2014-06-11 09:20:31",16139,1,1,49.99,19.49
18200,"2014-06-11 09:20:31",16139,4,0,29.99,9.49
18201,"2014-06-11 09:23:34",16140,1,1,49.99,19.49
18202,"2014-06-11 09:32:16",16141,1,1,49.99,19.49
18203,"2014-06-11 09:38:38",16142,1,1,49.99,19.49
18204,"2014-06-11 10:27:02",16143,1,1,49.99,19.49
18205,"2014-06-11 10:27:02",16143,3,0,45.99,14.49
18206,"2014-06-11 10:55:13",16144,2,1,59.99,22.49
18207,"2014-06-11 10:55:13",16144,4,0,29.99,9.49
18208,"2014-06-11 11:05:40",16145,2,1,59.99,22.49
18209,"2014-06-11 11:09:11",16146,1,1,49.99,19.49
18210,"2014-06-11 11:09:11",16146,2,0,59.99,22.49
18211,"2014-06-11 11:44:09",16147,1,1,49.99,19.49
18212,"2014-06-11 11:54:08",16148,1,1,49.99,19.49
18213,"2014-06-11 11:59:36",16149,1,1,49.99,19.49
18214,"2014-06-11 12:12:57",16150,1,1,49.99,19.49
18215,"2014-06-11 12:46:06",16151,1,1,49.99,19.49
18216,"2014-06-11 13:35:48",16152,1,1,49.99,19.49
18217,"2014-06-11 13:37:37",16153,1,1,49.99,19.49
18218,"2014-06-11 13:37:37",16153,3,0,45.99,14.49
18219,"2014-06-11 13:46:50",16154,1,1,49.99,19.49
18220,"2014-06-11 13:59:19",16155,2,1,59.99,22.49
18221,"2014-06-11 14:10:20",16156,1,1,49.99,19.49
18222,"2014-06-11 14:10:20",16156,4,0,29.99,9.49
18223,"2014-06-11 14:27:02",16157,3,1,45.99,14.49
18224,"2014-06-11 14:41:32",16158,1,1,49.99,19.49
18225,"2014-06-11 15:45:24",16159,3,1,45.99,14.49
18226,"2014-06-11 16:13:14",16160,3,1,45.99,14.49
18227,"2014-06-11 16:26:25",16161,1,1,49.99,19.49
18228,"2014-06-11 16:41:11",16162,1,1,49.99,19.49
18229,"2014-06-11 16:41:11",16162,3,0,45.99,14.49
18230,"2014-06-11 17:03:15",16163,1,1,49.99,19.49
18231,"2014-06-11 17:03:15",16163,4,0,29.99,9.49
18232,"2014-06-11 17:28:31",16164,1,1,49.99,19.49
18233,"2014-06-11 18:57:11",16165,1,1,49.99,19.49
18234,"2014-06-11 18:57:11",16165,3,0,45.99,14.49
18235,"2014-06-11 19:04:38",16166,3,1,45.99,14.49
18236,"2014-06-11 19:45:53",16167,1,1,49.99,19.49
18237,"2014-06-11 19:52:02",16168,1,1,49.99,19.49
18238,"2014-06-11 20:35:41",16169,1,1,49.99,19.49
18239,"2014-06-11 20:35:41",16169,3,0,45.99,14.49
18240,"2014-06-11 20:36:33",16170,1,1,49.99,19.49
18241,"2014-06-11 20:40:57",16171,1,1,49.99,19.49
18242,"2014-06-11 20:43:32",16172,1,1,49.99,19.49
18243,"2014-06-11 20:43:32",16172,4,0,29.99,9.49
18244,"2014-06-11 21:17:39",16173,2,1,59.99,22.49
18245,"2014-06-11 21:17:39",16173,4,0,29.99,9.49
18246,"2014-06-11 21:57:10",16174,3,1,45.99,14.49
18247,"2014-06-11 21:57:10",16174,4,0,29.99,9.49
18248,"2014-06-11 22:34:20",16175,2,1,59.99,22.49
18249,"2014-06-11 23:21:40",16176,1,1,49.99,19.49
18250,"2014-06-11 23:56:25",16177,1,1,49.99,19.49
18251,"2014-06-11 23:56:25",16177,4,0,29.99,9.49
18252,"2014-06-12 02:07:11",16178,1,1,49.99,19.49
18253,"2014-06-12 02:07:11",16178,3,0,45.99,14.49
18254,"2014-06-12 02:28:58",16179,1,1,49.99,19.49
18255,"2014-06-12 02:28:58",16179,4,0,29.99,9.49
18256,"2014-06-12 02:49:43",16180,3,1,45.99,14.49
18257,"2014-06-12 03:26:59",16181,2,1,59.99,22.49
18258,"2014-06-12 04:22:20",16182,2,1,59.99,22.49
18259,"2014-06-12 04:33:24",16183,1,1,49.99,19.49
18260,"2014-06-12 04:33:24",16183,4,0,29.99,9.49
18261,"2014-06-12 06:36:30",16184,1,1,49.99,19.49
18262,"2014-06-12 07:28:29",16185,1,1,49.99,19.49
18263,"2014-06-12 07:45:05",16186,2,1,59.99,22.49
18264,"2014-06-12 08:27:39",16187,1,1,49.99,19.49
18265,"2014-06-12 08:27:39",16187,4,0,29.99,9.49
18266,"2014-06-12 08:45:57",16188,2,1,59.99,22.49
18267,"2014-06-12 09:15:43",16189,1,1,49.99,19.49
18268,"2014-06-12 09:26:35",16190,1,1,49.99,19.49
18269,"2014-06-12 11:02:04",16191,1,1,49.99,19.49
18270,"2014-06-12 11:02:04",16191,3,0,45.99,14.49
18271,"2014-06-12 11:08:00",16192,1,1,49.99,19.49
18272,"2014-06-12 11:08:00",16192,3,0,45.99,14.49
18273,"2014-06-12 11:34:49",16193,1,1,49.99,19.49
18274,"2014-06-12 11:34:49",16193,4,0,29.99,9.49
18275,"2014-06-12 11:42:18",16194,1,1,49.99,19.49
18276,"2014-06-12 11:42:18",16194,3,0,45.99,14.49
18277,"2014-06-12 12:05:17",16195,1,1,49.99,19.49
18278,"2014-06-12 12:15:35",16196,1,1,49.99,19.49
18279,"2014-06-12 12:15:35",16196,4,0,29.99,9.49
18280,"2014-06-12 12:29:00",16197,1,1,49.99,19.49
18281,"2014-06-12 12:29:00",16197,4,0,29.99,9.49
18282,"2014-06-12 13:36:01",16198,2,1,59.99,22.49
18283,"2014-06-12 13:43:56",16199,2,1,59.99,22.49
18284,"2014-06-12 14:27:16",16200,1,1,49.99,19.49
18285,"2014-06-12 15:11:29",16201,1,1,49.99,19.49
18286,"2014-06-12 15:45:43",16202,3,1,45.99,14.49
18287,"2014-06-12 15:51:00",16203,1,1,49.99,19.49
18288,"2014-06-12 15:52:13",16204,1,1,49.99,19.49
18289,"2014-06-12 15:59:59",16205,1,1,49.99,19.49
18290,"2014-06-12 16:18:50",16206,2,1,59.99,22.49
18291,"2014-06-12 16:20:14",16207,1,1,49.99,19.49
18292,"2014-06-12 16:28:22",16208,1,1,49.99,19.49
18293,"2014-06-12 16:39:32",16209,1,1,49.99,19.49
18294,"2014-06-12 16:39:32",16209,4,0,29.99,9.49
18295,"2014-06-12 16:56:14",16210,1,1,49.99,19.49
18296,"2014-06-12 17:18:50",16211,1,1,49.99,19.49
18297,"2014-06-12 17:18:50",16211,4,0,29.99,9.49
18298,"2014-06-12 17:53:39",16212,1,1,49.99,19.49
18299,"2014-06-12 18:27:59",16213,3,1,45.99,14.49
18300,"2014-06-12 18:50:06",16214,2,1,59.99,22.49
18301,"2014-06-12 18:52:06",16215,1,1,49.99,19.49
18302,"2014-06-12 19:13:09",16216,1,1,49.99,19.49
18303,"2014-06-12 19:36:31",16217,1,1,49.99,19.49
18304,"2014-06-12 19:36:31",16217,4,0,29.99,9.49
18305,"2014-06-12 19:48:30",16218,1,1,49.99,19.49
18306,"2014-06-12 19:56:42",16219,1,1,49.99,19.49
18307,"2014-06-12 19:56:42",16219,3,0,45.99,14.49
18308,"2014-06-12 20:07:51",16220,1,1,49.99,19.49
18309,"2014-06-12 20:53:23",16221,1,1,49.99,19.49
18310,"2014-06-12 20:53:23",16221,2,0,59.99,22.49
18311,"2014-06-12 20:54:33",16222,1,1,49.99,19.49
18312,"2014-06-12 21:14:37",16223,1,1,49.99,19.49
18313,"2014-06-12 21:14:37",16223,4,0,29.99,9.49
18314,"2014-06-12 21:26:30",16224,1,1,49.99,19.49
18315,"2014-06-12 21:57:55",16225,1,1,49.99,19.49
18316,"2014-06-12 21:57:55",16225,2,0,59.99,22.49
18317,"2014-06-12 22:35:21",16226,3,1,45.99,14.49
18318,"2014-06-12 22:35:21",16226,4,0,29.99,9.49
18319,"2014-06-12 23:19:46",16227,3,1,45.99,14.49
18320,"2014-06-12 23:19:46",16227,4,0,29.99,9.49
18321,"2014-06-13 02:13:10",16228,1,1,49.99,19.49
18322,"2014-06-13 03:39:52",16229,2,1,59.99,22.49
18323,"2014-06-13 05:47:26",16230,2,1,59.99,22.49
18324,"2014-06-13 08:09:12",16231,1,1,49.99,19.49
18325,"2014-06-13 08:09:12",16231,3,0,45.99,14.49
18326,"2014-06-13 08:30:21",16232,1,1,49.99,19.49
18327,"2014-06-13 09:09:00",16233,1,1,49.99,19.49
18328,"2014-06-13 09:37:28",16234,2,1,59.99,22.49
18329,"2014-06-13 09:41:44",16235,2,1,59.99,22.49
18330,"2014-06-13 10:19:15",16236,1,1,49.99,19.49
18331,"2014-06-13 10:19:15",16236,4,0,29.99,9.49
18332,"2014-06-13 10:38:01",16237,1,1,49.99,19.49
18333,"2014-06-13 10:56:15",16238,2,1,59.99,22.49
18334,"2014-06-13 11:05:20",16239,1,1,49.99,19.49
18335,"2014-06-13 11:06:51",16240,1,1,49.99,19.49
18336,"2014-06-13 11:09:14",16241,1,1,49.99,19.49
18337,"2014-06-13 11:23:45",16242,1,1,49.99,19.49
18338,"2014-06-13 11:29:40",16243,3,1,45.99,14.49
18339,"2014-06-13 11:29:40",16243,1,0,49.99,19.49
18340,"2014-06-13 11:29:56",16244,2,1,59.99,22.49
18341,"2014-06-13 11:55:52",16245,2,1,59.99,22.49
18342,"2014-06-13 11:56:54",16246,2,1,59.99,22.49
18343,"2014-06-13 11:56:55",16247,1,1,49.99,19.49
18344,"2014-06-13 12:07:04",16248,1,1,49.99,19.49
18345,"2014-06-13 12:07:04",16248,4,0,29.99,9.49
18346,"2014-06-13 12:09:44",16249,1,1,49.99,19.49
18347,"2014-06-13 12:23:11",16250,1,1,49.99,19.49
18348,"2014-06-13 12:33:26",16251,3,1,45.99,14.49
18349,"2014-06-13 12:33:26",16251,4,0,29.99,9.49
18350,"2014-06-13 13:15:00",16252,1,1,49.99,19.49
18351,"2014-06-13 14:27:32",16253,1,1,49.99,19.49
18352,"2014-06-13 14:28:43",16254,1,1,49.99,19.49
18353,"2014-06-13 14:31:40",16255,1,1,49.99,19.49
18354,"2014-06-13 14:38:49",16256,1,1,49.99,19.49
18355,"2014-06-13 14:52:46",16257,3,1,45.99,14.49
18356,"2014-06-13 15:45:35",16258,3,1,45.99,14.49
18357,"2014-06-13 15:47:09",16259,3,1,45.99,14.49
18358,"2014-06-13 15:47:09",16259,4,0,29.99,9.49
18359,"2014-06-13 15:52:54",16260,3,1,45.99,14.49
18360,"2014-06-13 15:52:54",16260,4,0,29.99,9.49
18361,"2014-06-13 15:57:33",16261,1,1,49.99,19.49
18362,"2014-06-13 16:18:14",16262,1,1,49.99,19.49
18363,"2014-06-13 16:33:48",16263,1,1,49.99,19.49
18364,"2014-06-13 17:17:41",16264,1,1,49.99,19.49
18365,"2014-06-13 17:17:41",16264,4,0,29.99,9.49
18366,"2014-06-13 17:21:07",16265,2,1,59.99,22.49
18367,"2014-06-13 17:24:50",16266,1,1,49.99,19.49
18368,"2014-06-13 17:31:41",16267,1,1,49.99,19.49
18369,"2014-06-13 17:42:21",16268,3,1,45.99,14.49
18370,"2014-06-13 17:54:33",16269,1,1,49.99,19.49
18371,"2014-06-13 17:57:49",16270,2,1,59.99,22.49
18372,"2014-06-13 18:04:00",16271,1,1,49.99,19.49
18373,"2014-06-13 18:21:20",16272,1,1,49.99,19.49
18374,"2014-06-13 21:15:05",16273,1,1,49.99,19.49
18375,"2014-06-13 22:33:56",16274,1,1,49.99,19.49
18376,"2014-06-13 22:33:56",16274,3,0,45.99,14.49
18377,"2014-06-13 23:56:03",16275,1,1,49.99,19.49
18378,"2014-06-14 08:37:10",16276,1,1,49.99,19.49
18379,"2014-06-14 09:21:21",16277,1,1,49.99,19.49
18380,"2014-06-14 10:02:16",16278,1,1,49.99,19.49
18381,"2014-06-14 10:36:36",16279,1,1,49.99,19.49
18382,"2014-06-14 11:37:19",16280,1,1,49.99,19.49
18383,"2014-06-14 13:40:13",16281,1,1,49.99,19.49
18384,"2014-06-14 14:12:12",16282,1,1,49.99,19.49
18385,"2014-06-14 14:12:12",16282,4,0,29.99,9.49
18386,"2014-06-14 14:32:43",16283,1,1,49.99,19.49
18387,"2014-06-14 14:32:43",16283,4,0,29.99,9.49
18388,"2014-06-14 15:18:52",16284,1,1,49.99,19.49
18389,"2014-06-14 15:18:52",16284,4,0,29.99,9.49
18390,"2014-06-14 15:46:14",16285,1,1,49.99,19.49
18391,"2014-06-14 15:50:53",16286,1,1,49.99,19.49
18392,"2014-06-14 15:50:53",16286,4,0,29.99,9.49
18393,"2014-06-14 17:19:45",16287,1,1,49.99,19.49
18394,"2014-06-14 17:52:22",16288,1,1,49.99,19.49
18395,"2014-06-14 20:46:15",16289,2,1,59.99,22.49
18396,"2014-06-14 20:46:15",16289,4,0,29.99,9.49
18397,"2014-06-15 00:57:29",16290,1,1,49.99,19.49
18398,"2014-06-15 00:57:29",16290,4,0,29.99,9.49
18399,"2014-06-15 03:05:05",16291,1,1,49.99,19.49
18400,"2014-06-15 03:05:05",16291,3,0,45.99,14.49
18401,"2014-06-15 03:23:07",16292,1,1,49.99,19.49
18402,"2014-06-15 05:19:22",16293,1,1,49.99,19.49
18403,"2014-06-15 05:19:22",16293,4,0,29.99,9.49
18404,"2014-06-15 05:30:59",16294,2,1,59.99,22.49
18405,"2014-06-15 10:16:47",16295,1,1,49.99,19.49
18406,"2014-06-15 10:19:13",16296,1,1,49.99,19.49
18407,"2014-06-15 10:19:13",16296,4,0,29.99,9.49
18408,"2014-06-15 10:42:07",16297,3,1,45.99,14.49
18409,"2014-06-15 11:32:19",16298,1,1,49.99,19.49
18410,"2014-06-15 11:32:19",16298,4,0,29.99,9.49
18411,"2014-06-15 11:39:30",16299,1,1,49.99,19.49
18412,"2014-06-15 12:24:33",16300,3,1,45.99,14.49
18413,"2014-06-15 13:17:03",16301,1,1,49.99,19.49
18414,"2014-06-15 13:17:03",16301,3,0,45.99,14.49
18415,"2014-06-15 13:26:05",16302,1,1,49.99,19.49
18416,"2014-06-15 13:45:37",16303,3,1,45.99,14.49
18417,"2014-06-15 13:51:28",16304,1,1,49.99,19.49
18418,"2014-06-15 13:51:28",16304,2,0,59.99,22.49
18419,"2014-06-15 15:18:21",16305,1,1,49.99,19.49
18420,"2014-06-15 15:18:21",16305,4,0,29.99,9.49
18421,"2014-06-15 15:55:37",16306,1,1,49.99,19.49
18422,"2014-06-15 16:33:43",16307,3,1,45.99,14.49
18423,"2014-06-15 16:33:43",16307,4,0,29.99,9.49
18424,"2014-06-15 17:06:04",16308,1,1,49.99,19.49
18425,"2014-06-15 19:10:45",16309,1,1,49.99,19.49
18426,"2014-06-15 19:26:57",16310,1,1,49.99,19.49
18427,"2014-06-15 19:26:57",16310,4,0,29.99,9.49
18428,"2014-06-15 19:57:20",16311,3,1,45.99,14.49
18429,"2014-06-15 20:16:23",16312,1,1,49.99,19.49
18430,"2014-06-15 21:11:50",16313,1,1,49.99,19.49
18431,"2014-06-15 21:22:00",16314,1,1,49.99,19.49
18432,"2014-06-15 21:22:00",16314,2,0,59.99,22.49
18433,"2014-06-15 21:49:29",16315,1,1,49.99,19.49
18434,"2014-06-15 22:46:32",16316,1,1,49.99,19.49
18435,"2014-06-15 23:40:09",16317,1,1,49.99,19.49
18436,"2014-06-15 23:45:19",16318,2,1,59.99,22.49
18437,"2014-06-16 00:36:00",16319,1,1,49.99,19.49
18438,"2014-06-16 00:52:38",16320,2,1,59.99,22.49
18439,"2014-06-16 01:02:38",16321,1,1,49.99,19.49
18440,"2014-06-16 01:02:38",16321,4,0,29.99,9.49
18441,"2014-06-16 01:24:21",16322,1,1,49.99,19.49
18442,"2014-06-16 01:24:21",16322,3,0,45.99,14.49
18443,"2014-06-16 01:42:27",16323,1,1,49.99,19.49
18444,"2014-06-16 01:54:21",16324,1,1,49.99,19.49
18445,"2014-06-16 01:54:21",16324,3,0,45.99,14.49
18446,"2014-06-16 02:04:47",16325,1,1,49.99,19.49
18447,"2014-06-16 03:11:07",16326,1,1,49.99,19.49
18448,"2014-06-16 03:11:07",16326,3,0,45.99,14.49
18449,"2014-06-16 04:12:43",16327,3,1,45.99,14.49
18450,"2014-06-16 05:09:29",16328,1,1,49.99,19.49
18451,"2014-06-16 05:41:04",16329,3,1,45.99,14.49
18452,"2014-06-16 05:41:04",16329,4,0,29.99,9.49
18453,"2014-06-16 06:21:40",16330,3,1,45.99,14.49
18454,"2014-06-16 06:21:40",16330,2,0,59.99,22.49
18455,"2014-06-16 06:43:54",16331,1,1,49.99,19.49
18456,"2014-06-16 06:43:54",16331,2,0,59.99,22.49
18457,"2014-06-16 07:57:37",16332,2,1,59.99,22.49
18458,"2014-06-16 08:31:09",16333,1,1,49.99,19.49
18459,"2014-06-16 08:56:51",16334,2,1,59.99,22.49
18460,"2014-06-16 10:11:38",16335,2,1,59.99,22.49
18461,"2014-06-16 10:12:06",16336,1,1,49.99,19.49
18462,"2014-06-16 10:30:28",16337,1,1,49.99,19.49
18463,"2014-06-16 10:30:28",16337,3,0,45.99,14.49
18464,"2014-06-16 10:43:38",16338,1,1,49.99,19.49
18465,"2014-06-16 11:04:50",16339,1,1,49.99,19.49
18466,"2014-06-16 11:10:43",16340,2,1,59.99,22.49
18467,"2014-06-16 11:38:28",16341,2,1,59.99,22.49
18468,"2014-06-16 12:03:32",16342,1,1,49.99,19.49
18469,"2014-06-16 12:27:28",16343,1,1,49.99,19.49
18470,"2014-06-16 12:27:28",16343,4,0,29.99,9.49
18471,"2014-06-16 12:28:13",16344,1,1,49.99,19.49
18472,"2014-06-16 12:28:13",16344,4,0,29.99,9.49
18473,"2014-06-16 12:48:05",16345,2,1,59.99,22.49
18474,"2014-06-16 12:48:22",16346,1,1,49.99,19.49
18475,"2014-06-16 12:50:02",16347,2,1,59.99,22.49
18476,"2014-06-16 13:03:38",16348,1,1,49.99,19.49
18477,"2014-06-16 13:03:38",16348,4,0,29.99,9.49
18478,"2014-06-16 13:26:47",16349,1,1,49.99,19.49
18479,"2014-06-16 13:30:33",16350,1,1,49.99,19.49
18480,"2014-06-16 13:37:58",16351,2,1,59.99,22.49
18481,"2014-06-16 14:28:13",16352,2,1,59.99,22.49
18482,"2014-06-16 15:14:23",16353,3,1,45.99,14.49
18483,"2014-06-16 15:14:23",16353,4,0,29.99,9.49
18484,"2014-06-16 15:24:52",16354,1,1,49.99,19.49
18485,"2014-06-16 15:24:52",16354,4,0,29.99,9.49
18486,"2014-06-16 15:35:10",16355,1,1,49.99,19.49
18487,"2014-06-16 15:35:10",16355,4,0,29.99,9.49
18488,"2014-06-16 16:06:07",16356,2,1,59.99,22.49
18489,"2014-06-16 16:09:49",16357,1,1,49.99,19.49
18490,"2014-06-16 16:09:49",16357,2,0,59.99,22.49
18491,"2014-06-16 16:22:33",16358,3,1,45.99,14.49
18492,"2014-06-16 16:35:57",16359,3,1,45.99,14.49
18493,"2014-06-16 17:03:34",16360,1,1,49.99,19.49
18494,"2014-06-16 17:38:45",16361,2,1,59.99,22.49
18495,"2014-06-16 17:54:52",16362,1,1,49.99,19.49
18496,"2014-06-16 18:14:12",16363,1,1,49.99,19.49
18497,"2014-06-16 18:23:42",16364,1,1,49.99,19.49
18498,"2014-06-16 18:23:42",16364,4,0,29.99,9.49
18499,"2014-06-16 19:46:56",16365,1,1,49.99,19.49
18500,"2014-06-16 20:19:05",16366,3,1,45.99,14.49
18501,"2014-06-16 20:42:33",16367,1,1,49.99,19.49
18502,"2014-06-16 21:22:21",16368,1,1,49.99,19.49
18503,"2014-06-16 21:22:21",16368,3,0,45.99,14.49
18504,"2014-06-16 21:28:16",16369,3,1,45.99,14.49
18505,"2014-06-16 21:47:05",16370,2,1,59.99,22.49
18506,"2014-06-16 22:03:06",16371,3,1,45.99,14.49
18507,"2014-06-16 22:44:20",16372,3,1,45.99,14.49
18508,"2014-06-16 22:57:37",16373,3,1,45.99,14.49
18509,"2014-06-16 22:57:37",16373,1,0,49.99,19.49
18510,"2014-06-16 23:05:38",16374,1,1,49.99,19.49
18511,"2014-06-16 23:26:38",16375,2,1,59.99,22.49
18512,"2014-06-16 23:26:38",16375,4,0,29.99,9.49
18513,"2014-06-16 23:28:06",16376,2,1,59.99,22.49
18514,"2014-06-16 23:28:06",16376,4,0,29.99,9.49
18515,"2014-06-17 00:00:02",16377,1,1,49.99,19.49
18516,"2014-06-17 00:00:02",16377,4,0,29.99,9.49
18517,"2014-06-17 00:57:53",16378,3,1,45.99,14.49
18518,"2014-06-17 03:09:30",16379,1,1,49.99,19.49
18519,"2014-06-17 03:36:44",16380,2,1,59.99,22.49
18520,"2014-06-17 05:06:10",16381,2,1,59.99,22.49
18521,"2014-06-17 06:31:48",16382,1,1,49.99,19.49
18522,"2014-06-17 08:32:26",16383,1,1,49.99,19.49
18523,"2014-06-17 09:12:20",16384,1,1,49.99,19.49
18524,"2014-06-17 09:15:57",16385,3,1,45.99,14.49
18525,"2014-06-17 09:29:21",16386,1,1,49.99,19.49
18526,"2014-06-17 10:43:54",16387,2,1,59.99,22.49
18527,"2014-06-17 10:44:33",16388,1,1,49.99,19.49
18528,"2014-06-17 10:45:07",16389,1,1,49.99,19.49
18529,"2014-06-17 10:45:07",16389,2,0,59.99,22.49
18530,"2014-06-17 10:57:08",16390,1,1,49.99,19.49
18531,"2014-06-17 11:06:28",16391,1,1,49.99,19.49
18532,"2014-06-17 11:06:36",16392,1,1,49.99,19.49
18533,"2014-06-17 11:28:24",16393,1,1,49.99,19.49
18534,"2014-06-17 11:28:24",16393,4,0,29.99,9.49
18535,"2014-06-17 11:39:55",16394,1,1,49.99,19.49
18536,"2014-06-17 11:39:55",16394,3,0,45.99,14.49
18537,"2014-06-17 11:58:20",16395,1,1,49.99,19.49
18538,"2014-06-17 11:58:20",16395,4,0,29.99,9.49
18539,"2014-06-17 12:13:56",16396,2,1,59.99,22.49
18540,"2014-06-17 12:42:53",16397,1,1,49.99,19.49
18541,"2014-06-17 12:42:53",16397,4,0,29.99,9.49
18542,"2014-06-17 12:50:34",16398,1,1,49.99,19.49
18543,"2014-06-17 12:50:34",16398,4,0,29.99,9.49
18544,"2014-06-17 12:51:51",16399,1,1,49.99,19.49
18545,"2014-06-17 12:51:51",16399,3,0,45.99,14.49
18546,"2014-06-17 12:51:55",16400,1,1,49.99,19.49
18547,"2014-06-17 13:30:15",16401,3,1,45.99,14.49
18548,"2014-06-17 13:43:24",16402,1,1,49.99,19.49
18549,"2014-06-17 13:43:35",16403,1,1,49.99,19.49
18550,"2014-06-17 13:43:35",16403,3,0,45.99,14.49
18551,"2014-06-17 13:56:46",16404,1,1,49.99,19.49
18552,"2014-06-17 14:17:29",16405,2,1,59.99,22.49
18553,"2014-06-17 14:22:42",16406,2,1,59.99,22.49
18554,"2014-06-17 14:34:32",16407,1,1,49.99,19.49
18555,"2014-06-17 14:35:04",16408,2,1,59.99,22.49
18556,"2014-06-17 15:21:58",16409,1,1,49.99,19.49
18557,"2014-06-17 15:21:58",16409,2,0,59.99,22.49
18558,"2014-06-17 15:22:34",16410,1,1,49.99,19.49
18559,"2014-06-17 15:22:34",16410,3,0,45.99,14.49
18560,"2014-06-17 15:26:35",16411,1,1,49.99,19.49
18561,"2014-06-17 15:56:57",16412,2,1,59.99,22.49
18562,"2014-06-17 15:58:23",16413,1,1,49.99,19.49
18563,"2014-06-17 16:16:27",16414,1,1,49.99,19.49
18564,"2014-06-17 16:27:37",16415,1,1,49.99,19.49
18565,"2014-06-17 16:27:37",16415,4,0,29.99,9.49
18566,"2014-06-17 16:31:08",16416,1,1,49.99,19.49
18567,"2014-06-17 17:25:48",16417,1,1,49.99,19.49
18568,"2014-06-17 17:50:08",16418,3,1,45.99,14.49
18569,"2014-06-17 18:29:25",16419,1,1,49.99,19.49
18570,"2014-06-17 19:10:36",16420,1,1,49.99,19.49
18571,"2014-06-17 19:10:36",16420,3,0,45.99,14.49
18572,"2014-06-17 19:55:24",16421,1,1,49.99,19.49
18573,"2014-06-17 20:10:41",16422,1,1,49.99,19.49
18574,"2014-06-17 20:10:41",16422,3,0,45.99,14.49
18575,"2014-06-17 20:55:04",16423,3,1,45.99,14.49
18576,"2014-06-17 20:55:04",16423,1,0,49.99,19.49
18577,"2014-06-17 20:57:45",16424,2,1,59.99,22.49
18578,"2014-06-17 21:22:01",16425,1,1,49.99,19.49
18579,"2014-06-17 21:42:44",16426,1,1,49.99,19.49
18580,"2014-06-17 21:42:44",16426,4,0,29.99,9.49
18581,"2014-06-17 21:54:13",16427,1,1,49.99,19.49
18582,"2014-06-17 23:13:04",16428,3,1,45.99,14.49
18583,"2014-06-18 05:18:08",16429,2,1,59.99,22.49
18584,"2014-06-18 05:46:32",16430,1,1,49.99,19.49
18585,"2014-06-18 05:46:32",16430,4,0,29.99,9.49
18586,"2014-06-18 07:00:54",16431,1,1,49.99,19.49
18587,"2014-06-18 07:00:54",16431,2,0,59.99,22.49
18588,"2014-06-18 07:09:57",16432,1,1,49.99,19.49
18589,"2014-06-18 07:09:57",16432,2,0,59.99,22.49
18590,"2014-06-18 07:23:34",16433,1,1,49.99,19.49
18591,"2014-06-18 07:23:34",16433,3,0,45.99,14.49
18592,"2014-06-18 07:58:18",16434,1,1,49.99,19.49
18593,"2014-06-18 07:58:18",16434,4,0,29.99,9.49
18594,"2014-06-18 08:25:51",16435,2,1,59.99,22.49
18595,"2014-06-18 08:30:35",16436,1,1,49.99,19.49
18596,"2014-06-18 08:30:35",16436,4,0,29.99,9.49
18597,"2014-06-18 08:39:27",16437,3,1,45.99,14.49
18598,"2014-06-18 08:39:27",16437,1,0,49.99,19.49
18599,"2014-06-18 09:57:15",16438,2,1,59.99,22.49
18600,"2014-06-18 09:57:15",16438,4,0,29.99,9.49
18601,"2014-06-18 10:47:08",16439,1,1,49.99,19.49
18602,"2014-06-18 11:02:24",16440,2,1,59.99,22.49
18603,"2014-06-18 11:51:30",16441,2,1,59.99,22.49
