order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
19945,"2014-09-08 21:41:17",317945,269738,1,1,49.99,19.49
19946,"2014-09-08 21:45:35",317949,269741,1,1,49.99,19.49
19947,"2014-09-08 21:46:57",317947,269740,1,1,49.99,19.49
19948,"2014-09-08 23:18:51",317999,269781,1,1,49.99,19.49
19949,"2014-09-09 01:08:33",318021,269800,1,1,49.99,19.49
19950,"2014-09-09 03:20:08",318051,269824,2,2,89.98,31.98
19951,"2014-09-09 04:13:09",318061,269832,1,2,95.98,33.98
19952,"2014-09-09 04:17:37",318065,269836,1,2,109.98,41.98
19953,"2014-09-09 04:22:16",318069,268055,2,1,59.99,22.49
19954,"2014-09-09 04:23:01",318063,269834,2,2,105.98,36.98
19955,"2014-09-09 06:48:26",318095,269858,1,1,49.99,19.49
19956,"2014-09-09 08:20:16",318125,269885,1,1,49.99,19.49
19957,"2014-09-09 08:27:05",318133,269893,3,1,45.99,14.49
19958,"2014-09-09 08:34:41",318134,269894,2,2,89.98,31.98
19959,"2014-09-09 08:55:44",318147,269905,1,2,79.98,28.98
19960,"2014-09-09 09:11:16",318148,269906,2,1,59.99,22.49
19961,"2014-09-09 09:26:25",318152,221792,3,1,45.99,14.49
19962,"2014-09-09 09:29:07",318155,269912,1,1,49.99,19.49
19963,"2014-09-09 09:38:08",318159,229821,2,2,105.98,36.98
19964,"2014-09-09 10:00:16",318164,269917,1,1,49.99,19.49
19965,"2014-09-09 10:01:03",318168,269920,1,2,95.98,33.98
19966,"2014-09-09 10:34:08",318186,269934,1,1,49.99,19.49
19967,"2014-09-09 11:04:32",318210,269954,2,2,105.98,36.98
19968,"2014-09-09 11:20:12",318224,269965,1,1,49.99,19.49
19969,"2014-09-09 11:24:11",318219,269961,1,2,109.98,41.98
19970,"2014-09-09 11:28:35",318227,269968,2,1,59.99,22.49
19971,"2014-09-09 11:35:23",318233,269973,1,1,49.99,19.49
19972,"2014-09-09 12:10:45",318273,270009,3,2,105.98,36.98
19973,"2014-09-09 12:42:29",318288,270021,1,2,79.98,28.98
19974,"2014-09-09 12:44:09",318287,244210,3,1,45.99,14.49
19975,"2014-09-09 13:01:05",318301,270033,3,1,45.99,14.49
19976,"2014-09-09 13:12:00",318319,270049,3,2,95.98,33.98
19977,"2014-09-09 13:46:59",318358,270080,3,1,45.99,14.49
19978,"2014-09-09 13:54:53",318361,242009,1,2,109.98,41.98
19979,"2014-09-09 14:14:28",318378,270095,3,1,45.99,14.49
19980,"2014-09-09 14:20:48",318379,248508,1,2,79.98,28.98
19981,"2014-09-09 14:22:09",318381,270097,1,2,79.98,28.98
19982,"2014-09-09 14:25:19",318388,270103,1,1,49.99,19.49
19983,"2014-09-09 14:32:24",318394,270107,1,2,109.98,41.98
19984,"2014-09-09 14:33:32",318392,270106,1,2,79.98,28.98
19985,"2014-09-09 14:42:40",318405,270115,1,1,49.99,19.49
19986,"2014-09-09 14:48:27",318410,270120,1,2,95.98,33.98
19987,"2014-09-09 14:54:54",318414,270124,3,1,45.99,14.49
19988,"2014-09-09 15:24:00",318433,270138,2,2,89.98,31.98
19989,"2014-09-09 15:38:59",318449,270151,2,1,59.99,22.49
19990,"2014-09-09 15:39:27",318448,270150,2,1,59.99,22.49
19991,"2014-09-09 15:46:37",318457,270156,1,2,95.98,33.98
19992,"2014-09-09 16:28:28",318491,270187,1,1,49.99,19.49
19993,"2014-09-09 16:29:09",318494,270190,1,1,49.99,19.49
19994,"2014-09-09 16:57:03",318508,270202,1,2,79.98,28.98
19995,"2014-09-09 17:07:09",318523,270215,1,1,49.99,19.49
19996,"2014-09-09 17:14:57",318529,270219,1,1,49.99,19.49
19997,"2014-09-09 17:32:59",318544,270230,2,1,59.99,22.49
19998,"2014-09-09 17:34:57",318540,249333,1,2,79.98,28.98
19999,"2014-09-09 19:02:51",318610,270277,1,1,49.99,19.49
20000,"2014-09-09 19:09:40",318613,270279,2,1,59.99,22.49
20001,"2014-09-09 19:34:13",318618,270283,1,1,49.99,19.49
20002,"2014-09-09 19:38:29",318619,270284,1,1,49.99,19.49
20003,"2014-09-09 19:40:00",318623,270288,1,2,95.98,33.98
20004,"2014-09-09 19:59:47",318628,270292,1,2,95.98,33.98
20005,"2014-09-09 20:09:34",318637,270300,1,1,49.99,19.49
20006,"2014-09-09 20:16:52",318638,270301,1,2,95.98,33.98
20007,"2014-09-09 20:52:54",318663,270323,3,1,45.99,14.49
20008,"2014-09-09 21:22:41",318683,270342,1,1,49.99,19.49
20009,"2014-09-09 21:27:02",318682,270341,2,1,59.99,22.49
20010,"2014-09-09 21:44:19",318694,270351,2,2,89.98,31.98
20011,"2014-09-09 22:12:26",318704,270361,2,2,89.98,31.98
20012,"2014-09-09 23:30:40",318729,270385,3,2,75.98,23.98
20013,"2014-09-09 23:37:23",318739,270394,1,1,49.99,19.49
20014,"2014-09-09 23:40:04",318735,270390,2,2,105.98,36.98
20015,"2014-09-09 23:48:19",318740,270395,2,2,89.98,31.98
20016,"2014-09-09 23:57:23",318746,270401,1,1,49.99,19.49
20017,"2014-09-10 00:42:28",318764,270418,1,2,95.98,33.98
20018,"2014-09-10 02:23:25",318776,270429,1,1,49.99,19.49
20019,"2014-09-10 04:25:03",318808,270457,1,1,49.99,19.49
20020,"2014-09-10 04:52:44",318814,270462,1,1,49.99,19.49
20021,"2014-09-10 05:33:43",318819,270467,2,1,59.99,22.49
20022,"2014-09-10 06:32:15",318834,270476,1,2,79.98,28.98
20023,"2014-09-10 07:19:33",318854,270491,1,1,49.99,19.49
20024,"2014-09-10 07:45:00",318866,270502,1,1,49.99,19.49
20025,"2014-09-10 08:21:39",318881,270515,1,1,49.99,19.49
20026,"2014-09-10 08:53:30",318893,270525,1,1,49.99,19.49
20027,"2014-09-10 09:37:31",318925,270553,1,1,49.99,19.49
20028,"2014-09-10 10:21:27",318960,270579,3,2,105.98,36.98
20029,"2014-09-10 10:28:43",318970,270589,2,1,59.99,22.49
20030,"2014-09-10 10:45:33",318983,270601,3,1,45.99,14.49
20031,"2014-09-10 10:51:16",318993,270610,1,2,95.98,33.98
20032,"2014-09-10 10:52:51",318998,270614,3,1,45.99,14.49
20033,"2014-09-10 11:00:00",319008,270624,1,1,49.99,19.49
20034,"2014-09-10 11:58:08",319046,270654,1,1,49.99,19.49
20035,"2014-09-10 12:01:55",319056,270663,1,1,49.99,19.49
20036,"2014-09-10 12:04:21",319053,270660,1,2,79.98,28.98
20037,"2014-09-10 12:15:03",319067,253739,1,1,49.99,19.49
20038,"2014-09-10 12:16:33",319062,270667,1,1,49.99,19.49
20039,"2014-09-10 12:19:10",319072,238258,1,1,49.99,19.49
20040,"2014-09-10 12:39:20",319096,246580,3,2,75.98,23.98
20041,"2014-09-10 12:56:40",319116,239493,3,1,45.99,14.49
20042,"2014-09-10 13:15:51",319124,270713,2,1,59.99,22.49
20043,"2014-09-10 13:34:31",319146,270732,1,2,79.98,28.98
20044,"2014-09-10 14:29:24",319195,270770,3,1,45.99,14.49
20045,"2014-09-10 14:41:22",319201,270774,1,1,49.99,19.49
20046,"2014-09-10 14:41:59",319208,259604,1,1,49.99,19.49
20047,"2014-09-10 14:43:40",319206,270779,1,1,49.99,19.49
20048,"2014-09-10 14:50:47",319211,270782,1,2,79.98,28.98
20049,"2014-09-10 14:53:24",319220,270790,1,1,49.99,19.49
20050,"2014-09-10 15:02:58",319221,270791,1,1,49.99,19.49
20051,"2014-09-10 15:14:58",319238,239369,2,2,89.98,31.98
20052,"2014-09-10 15:44:41",319265,270826,1,1,49.99,19.49
20053,"2014-09-10 15:48:55",319270,270830,1,1,49.99,19.49
20054,"2014-09-10 15:51:27",319275,270835,1,2,95.98,33.98
20055,"2014-09-10 16:00:08",319282,270841,2,2,89.98,31.98
20056,"2014-09-10 16:10:46",319297,270853,2,1,59.99,22.49
20057,"2014-09-10 16:17:55",319316,270869,1,2,95.98,33.98
20058,"2014-09-10 17:37:24",319366,238073,1,1,49.99,19.49
20059,"2014-09-10 18:05:29",319394,270933,1,2,95.98,33.98
20060,"2014-09-10 18:12:25",319396,270934,3,1,45.99,14.49
20061,"2014-09-10 18:36:22",319410,270944,3,1,45.99,14.49
20062,"2014-09-10 18:45:59",319420,235788,2,2,89.98,31.98
20063,"2014-09-10 18:47:16",319423,270954,1,1,49.99,19.49
20064,"2014-09-10 18:54:11",319426,270957,1,1,49.99,19.49
20065,"2014-09-10 19:21:48",319444,270974,1,2,79.98,28.98
20066,"2014-09-10 19:54:50",319460,270985,1,2,79.98,28.98
20067,"2014-09-10 19:56:56",319462,267718,1,1,49.99,19.49
20068,"2014-09-10 19:58:37",319464,270987,1,1,49.99,19.49
20069,"2014-09-10 20:14:55",319470,270992,3,2,75.98,23.98
20070,"2014-09-10 20:22:41",319476,270997,1,1,49.99,19.49
20071,"2014-09-10 20:40:48",319487,252609,1,1,49.99,19.49
20072,"2014-09-10 21:26:33",319507,271023,2,1,59.99,22.49
20073,"2014-09-10 23:50:08",319559,271063,1,2,95.98,33.98
20074,"2014-09-11 01:41:56",319595,271091,1,1,49.99,19.49
20075,"2014-09-11 05:49:07",319655,271137,1,2,109.98,41.98
20076,"2014-09-11 06:52:08",319675,248399,1,1,49.99,19.49
20077,"2014-09-11 07:05:36",319677,271152,2,1,59.99,22.49
20078,"2014-09-11 07:24:53",319682,271157,3,2,75.98,23.98
20079,"2014-09-11 07:56:45",319692,263887,1,2,109.98,41.98
20080,"2014-09-11 09:11:54",319731,271200,2,2,89.98,31.98
20081,"2014-09-11 09:13:20",319733,271202,1,1,49.99,19.49
20082,"2014-09-11 09:20:35",319738,271206,1,1,49.99,19.49
20083,"2014-09-11 09:49:04",319757,247763,3,2,75.98,23.98
20084,"2014-09-11 09:50:24",319760,245342,1,1,49.99,19.49
20085,"2014-09-11 10:01:39",319762,271222,2,2,89.98,31.98
20086,"2014-09-11 10:15:26",319781,271239,1,1,49.99,19.49
20087,"2014-09-11 10:17:59",319794,271251,2,1,59.99,22.49
20088,"2014-09-11 11:13:22",319851,271299,2,2,105.98,36.98
20089,"2014-09-11 11:25:22",319854,271302,3,2,75.98,23.98
20090,"2014-09-11 11:27:43",319863,245445,1,1,49.99,19.49
20091,"2014-09-11 11:37:38",319879,230941,1,1,49.99,19.49
20092,"2014-09-11 11:43:51",319884,271327,1,2,109.98,41.98
20093,"2014-09-11 11:54:17",319893,271334,3,1,45.99,14.49
20094,"2014-09-11 11:59:09",319898,271339,1,1,49.99,19.49
20095,"2014-09-11 12:23:26",319916,252891,1,2,109.98,41.98
20096,"2014-09-11 12:25:58",319919,247672,1,1,49.99,19.49
20097,"2014-09-11 12:42:18",319927,271363,1,1,49.99,19.49
20098,"2014-09-11 12:57:01",319945,271379,1,1,49.99,19.49
20099,"2014-09-11 13:06:35",319949,271383,1,1,49.99,19.49
20100,"2014-09-11 13:30:44",319975,271401,2,2,89.98,31.98
20101,"2014-09-11 13:32:09",319972,271399,1,1,49.99,19.49
20102,"2014-09-11 14:03:16",319996,271417,1,1,49.99,19.49
20103,"2014-09-11 14:17:22",320004,271425,1,1,49.99,19.49
20104,"2014-09-11 14:18:18",320007,248418,1,2,109.98,41.98
20105,"2014-09-11 14:22:23",320013,247612,1,2,95.98,33.98
20106,"2014-09-11 14:35:44",320033,271448,2,1,59.99,22.49
20107,"2014-09-11 14:39:15",320025,271440,1,1,49.99,19.49
20108,"2014-09-11 14:41:49",320026,271441,1,1,49.99,19.49
20109,"2014-09-11 14:43:07",320031,271446,1,1,49.99,19.49
20110,"2014-09-11 14:47:58",320044,271456,3,1,45.99,14.49
20111,"2014-09-11 15:06:07",320053,271464,2,1,59.99,22.49
20112,"2014-09-11 15:22:20",320072,241553,1,1,49.99,19.49
20113,"2014-09-11 15:32:26",320083,249371,1,2,79.98,28.98
20114,"2014-09-11 16:03:24",320099,271499,2,1,59.99,22.49
20115,"2014-09-11 16:04:22",320104,271504,1,2,79.98,28.98
20116,"2014-09-11 16:33:50",320129,234465,1,1,49.99,19.49
20117,"2014-09-11 16:56:53",320144,271535,1,2,95.98,33.98
20118,"2014-09-11 17:13:28",320158,271548,1,1,49.99,19.49
20119,"2014-09-11 17:15:57",320159,271549,1,1,49.99,19.49
20120,"2014-09-11 18:47:46",320234,271613,3,1,45.99,14.49
20121,"2014-09-11 19:37:29",320260,271635,1,2,79.98,28.98
20122,"2014-09-11 20:19:14",320289,271658,1,2,95.98,33.98
20123,"2014-09-11 21:33:43",320331,271695,1,1,49.99,19.49
20124,"2014-09-11 22:49:36",320365,271725,3,1,45.99,14.49
20125,"2014-09-11 23:57:39",320381,271737,1,1,49.99,19.49
20126,"2014-09-12 00:07:43",320385,271740,2,2,89.98,31.98
20127,"2014-09-12 03:48:24",320431,271774,1,1,49.99,19.49
20128,"2014-09-12 04:56:47",320452,228890,3,1,45.99,14.49
20129,"2014-09-12 04:58:52",320451,246859,1,1,49.99,19.49
20130,"2014-09-12 05:04:13",320453,271789,1,1,49.99,19.49
20131,"2014-09-12 05:58:49",320465,271797,1,1,49.99,19.49
20132,"2014-09-12 06:09:08",320468,271800,1,1,49.99,19.49
20133,"2014-09-12 06:39:45",320479,271807,1,2,109.98,41.98
20134,"2014-09-12 06:53:46",320486,267097,1,1,49.99,19.49
20135,"2014-09-12 07:44:12",320501,271818,1,1,49.99,19.49
20136,"2014-09-12 08:18:11",320512,271828,1,1,49.99,19.49
20137,"2014-09-12 08:30:56",320521,271835,2,2,109.98,41.98
20138,"2014-09-12 08:31:10",320524,271838,1,1,49.99,19.49
20139,"2014-09-12 09:06:02",320542,271850,1,1,49.99,19.49
20140,"2014-09-12 09:11:10",320547,271855,1,1,49.99,19.49
20141,"2014-09-12 10:07:15",320590,271889,1,1,49.99,19.49
20142,"2014-09-12 10:07:53",320591,271890,1,2,79.98,28.98
20143,"2014-09-12 10:32:32",320605,271901,2,1,59.99,22.49
20144,"2014-09-12 10:37:42",320610,271905,2,2,89.98,31.98
20145,"2014-09-12 11:10:04",320648,271935,1,1,49.99,19.49
20146,"2014-09-12 11:23:11",320664,264188,1,1,49.99,19.49
20147,"2014-09-12 11:28:04",320666,271949,3,1,45.99,14.49
20148,"2014-09-12 11:42:03",320672,256393,1,1,49.99,19.49
20149,"2014-09-12 12:11:57",320702,271978,1,1,49.99,19.49
20150,"2014-09-12 12:12:47",320701,271977,2,1,59.99,22.49
20151,"2014-09-12 12:13:35",320705,271980,1,1,49.99,19.49
20152,"2014-09-12 13:33:03",320766,272030,1,1,49.99,19.49
20153,"2014-09-12 13:36:38",320769,272033,1,1,49.99,19.49
20154,"2014-09-12 14:02:51",320779,249546,3,1,45.99,14.49
20155,"2014-09-12 14:04:23",320781,272041,1,1,49.99,19.49
20156,"2014-09-12 14:10:37",320783,252778,1,2,95.98,33.98
20157,"2014-09-12 14:35:30",320803,272058,1,2,79.98,28.98
20158,"2014-09-12 14:37:38",320807,249241,1,1,49.99,19.49
20159,"2014-09-12 15:12:46",320829,272080,1,1,49.99,19.49
20160,"2014-09-12 15:20:29",320841,240993,1,2,95.98,33.98
20161,"2014-09-12 15:48:52",320868,241666,3,1,45.99,14.49
20162,"2014-09-12 15:50:24",320865,272109,1,1,49.99,19.49
20163,"2014-09-12 16:08:22",320874,245038,1,1,49.99,19.49
20164,"2014-09-12 16:19:49",320888,251284,2,1,59.99,22.49
20165,"2014-09-12 16:25:20",320891,272127,1,1,49.99,19.49
20166,"2014-09-12 16:27:02",320892,272128,3,2,95.98,33.98
20167,"2014-09-12 16:36:13",320900,272134,3,2,75.98,23.98
20168,"2014-09-12 16:39:12",320908,249030,1,2,79.98,28.98
20169,"2014-09-12 17:04:19",320921,272151,1,1,49.99,19.49
20170,"2014-09-12 17:20:03",320932,240255,1,1,49.99,19.49
20171,"2014-09-12 18:49:22",320989,228741,1,1,49.99,19.49
20172,"2014-09-12 18:55:32",320992,272205,2,1,59.99,22.49
20173,"2014-09-12 19:38:33",321012,272220,1,1,49.99,19.49
20174,"2014-09-12 19:51:05",321016,272224,1,2,79.98,28.98
20175,"2014-09-12 20:36:10",321036,272243,2,1,59.99,22.49
20176,"2014-09-12 22:20:24",321071,272271,1,2,95.98,33.98
20177,"2014-09-12 22:22:16",321073,272273,1,2,79.98,28.98
20178,"2014-09-12 23:51:25",321091,272288,1,1,49.99,19.49
20179,"2014-09-13 01:10:41",321114,272307,1,1,49.99,19.49
20180,"2014-09-13 02:23:46",321132,272323,1,1,49.99,19.49
20181,"2014-09-13 10:05:54",321210,272384,1,2,79.98,28.98
20182,"2014-09-13 10:27:47",321214,272388,3,1,45.99,14.49
20183,"2014-09-13 10:51:54",321220,272393,1,2,95.98,33.98
20184,"2014-09-13 12:46:31",321255,272417,1,1,49.99,19.49
20185,"2014-09-13 12:56:06",321261,272421,1,1,49.99,19.49
20186,"2014-09-13 14:43:15",321290,272445,1,2,95.98,33.98
20187,"2014-09-13 14:58:39",321295,272449,1,2,109.98,41.98
20188,"2014-09-13 15:54:58",321309,272459,3,2,95.98,33.98
20189,"2014-09-13 16:35:52",321320,272469,1,1,49.99,19.49
20190,"2014-09-13 16:59:12",321334,257267,1,1,49.99,19.49
20191,"2014-09-13 17:39:58",321348,272491,1,2,79.98,28.98
20192,"2014-09-13 17:50:13",321350,240773,1,2,79.98,28.98
20193,"2014-09-13 20:26:00",321381,272516,1,1,49.99,19.49
20194,"2014-09-13 22:16:59",321400,272531,2,1,59.99,22.49
20195,"2014-09-13 23:39:17",321417,272546,1,1,49.99,19.49
20196,"2014-09-14 00:15:57",321429,255794,2,2,105.98,36.98
20197,"2014-09-14 00:21:26",321431,259438,1,1,49.99,19.49
20198,"2014-09-14 01:28:32",321440,272562,1,2,79.98,28.98
20199,"2014-09-14 03:39:05",321463,272584,1,2,79.98,28.98
20200,"2014-09-14 05:23:37",321476,272595,1,1,49.99,19.49
20201,"2014-09-14 06:19:54",321484,272602,1,1,49.99,19.49
20202,"2014-09-14 07:11:23",321489,262694,2,2,89.98,31.98
20203,"2014-09-14 08:25:42",321501,272618,1,2,79.98,28.98
20204,"2014-09-14 08:55:07",321509,272624,1,2,79.98,28.98
20205,"2014-09-14 09:50:07",321517,272629,1,1,49.99,19.49
20206,"2014-09-14 10:31:02",321529,272640,1,1,49.99,19.49
20207,"2014-09-14 11:02:14",321543,268850,1,2,95.98,33.98
20208,"2014-09-14 11:27:07",321551,272658,1,1,49.99,19.49
20209,"2014-09-14 12:34:36",321573,272678,2,2,89.98,31.98
20210,"2014-09-14 13:30:32",321585,272690,1,1,49.99,19.49
20211,"2014-09-14 14:21:33",321596,270954,1,1,49.99,19.49
20212,"2014-09-14 14:34:59",321598,272701,1,2,79.98,28.98
20213,"2014-09-14 14:53:04",321608,272710,3,2,95.98,33.98
20214,"2014-09-14 15:41:05",321622,272723,1,1,49.99,19.49
20215,"2014-09-14 18:08:19",321665,272756,1,1,49.99,19.49
20216,"2014-09-14 18:23:06",321671,272761,3,2,75.98,23.98
20217,"2014-09-14 19:30:00",321689,272775,1,2,79.98,28.98
20218,"2014-09-14 19:42:10",321700,272785,3,1,45.99,14.49
20219,"2014-09-14 19:49:08",321706,272789,3,1,45.99,14.49
20220,"2014-09-14 20:23:05",321717,272799,1,1,49.99,19.49
20221,"2014-09-14 21:14:04",321737,256229,2,1,59.99,22.49
20222,"2014-09-14 21:59:18",321748,272825,1,1,49.99,19.49
20223,"2014-09-14 22:59:48",321770,242266,1,1,49.99,19.49
20224,"2014-09-14 23:32:48",321783,260315,3,1,45.99,14.49
20225,"2014-09-14 23:51:28",321792,272858,2,2,89.98,31.98
20226,"2014-09-14 23:51:30",321793,235409,2,1,59.99,22.49
20227,"2014-09-15 00:19:46",321806,267385,2,1,59.99,22.49
20228,"2014-09-15 00:24:15",321805,272868,1,2,79.98,28.98
20229,"2014-09-15 00:50:06",321818,272877,1,1,49.99,19.49
20230,"2014-09-15 00:59:24",321823,272881,1,2,95.98,33.98
20231,"2014-09-15 01:48:26",321835,272890,1,1,49.99,19.49
20232,"2014-09-15 04:38:27",321869,272918,1,2,95.98,33.98
20233,"2014-09-15 05:51:50",321889,272936,1,1,49.99,19.49
20234,"2014-09-15 06:31:18",321897,255235,3,1,45.99,14.49
20235,"2014-09-15 07:01:41",321907,272951,1,1,49.99,19.49
20236,"2014-09-15 07:31:07",321916,272959,1,2,79.98,28.98
20237,"2014-09-15 08:45:49",321950,261774,3,2,75.98,23.98
20238,"2014-09-15 09:08:13",321959,272992,2,1,59.99,22.49
20239,"2014-09-15 09:35:37",321978,273008,2,1,59.99,22.49
20240,"2014-09-15 09:41:53",321984,273014,1,1,49.99,19.49
20241,"2014-09-15 09:46:44",321987,273017,1,2,95.98,33.98
20242,"2014-09-15 10:17:55",322011,273038,1,2,109.98,41.98
20243,"2014-09-15 11:07:04",322040,273061,3,1,45.99,14.49
20244,"2014-09-15 11:09:10",322048,250805,1,1,49.99,19.49
20245,"2014-09-15 11:19:30",322051,273070,1,1,49.99,19.49
20246,"2014-09-15 11:36:01",322079,273096,3,1,45.99,14.49
20247,"2014-09-15 11:48:11",322088,273103,1,2,79.98,28.98
20248,"2014-09-15 11:48:41",322091,273106,1,1,49.99,19.49
20249,"2014-09-15 11:48:49",322089,273104,3,2,75.98,23.98
20250,"2014-09-15 11:50:37",322092,273107,1,2,95.98,33.98
20251,"2014-09-15 12:41:24",322123,273135,1,1,49.99,19.49
20252,"2014-09-15 12:51:21",322131,273143,3,1,45.99,14.49
20253,"2014-09-15 13:12:04",322143,273151,2,1,59.99,22.49
20254,"2014-09-15 13:20:35",322150,273156,1,2,95.98,33.98
20255,"2014-09-15 13:52:30",322177,273182,1,1,49.99,19.49
20256,"2014-09-15 14:14:08",322199,238142,2,1,59.99,22.49
20257,"2014-09-15 14:32:30",322223,273222,3,1,45.99,14.49
20258,"2014-09-15 15:12:53",322246,258159,1,2,95.98,33.98
20259,"2014-09-15 15:45:25",322269,273259,3,1,45.99,14.49
20260,"2014-09-15 16:50:13",322309,273293,1,2,79.98,28.98
20261,"2014-09-15 17:33:01",322337,273319,1,1,49.99,19.49
20262,"2014-09-15 17:42:45",322347,273326,1,2,79.98,28.98
20263,"2014-09-15 18:36:18",322377,273353,3,2,105.98,36.98
20264,"2014-09-15 19:00:00",322399,273368,1,1,49.99,19.49
20265,"2014-09-15 19:05:41",322398,267949,1,2,79.98,28.98
20266,"2014-09-15 19:59:35",322428,273394,1,2,79.98,28.98
20267,"2014-09-15 20:01:55",322431,273396,1,1,49.99,19.49
20268,"2014-09-15 20:23:33",322446,273408,1,1,49.99,19.49
20269,"2014-09-15 20:27:32",322443,233783,1,2,79.98,28.98
20270,"2014-09-15 20:44:31",322458,273419,2,1,59.99,22.49
20271,"2014-09-15 21:16:30",322471,273430,1,1,49.99,19.49
20272,"2014-09-15 21:53:56",322499,273452,1,1,49.99,19.49
20273,"2014-09-15 21:58:49",322501,273453,1,1,49.99,19.49
20274,"2014-09-15 22:56:56",322527,251880,1,2,95.98,33.98
20275,"2014-09-15 23:09:35",322529,273475,1,2,95.98,33.98
20276,"2014-09-15 23:25:56",322532,268179,1,2,95.98,33.98
20277,"2014-09-16 01:31:19",322563,273504,1,2,79.98,28.98
20278,"2014-09-16 01:31:48",322560,273501,2,1,59.99,22.49
20279,"2014-09-16 02:37:37",322572,226329,1,1,49.99,19.49
20280,"2014-09-16 02:40:26",322573,273511,1,1,49.99,19.49
20281,"2014-09-16 03:42:40",322582,231931,2,1,59.99,22.49
20282,"2014-09-16 06:25:10",322615,261232,1,2,79.98,28.98
20283,"2014-09-16 06:37:20",322619,273545,1,1,49.99,19.49
20284,"2014-09-16 06:41:24",322624,273550,3,2,105.98,36.98
20285,"2014-09-16 07:42:50",322636,273558,3,2,75.98,23.98
20286,"2014-09-16 08:00:20",322647,260511,1,1,49.99,19.49
20287,"2014-09-16 08:10:38",322651,234248,2,1,59.99,22.49
20288,"2014-09-16 08:25:19",322654,273570,3,1,45.99,14.49
20289,"2014-09-16 08:39:19",322660,255786,1,1,49.99,19.49
20290,"2014-09-16 09:09:26",322673,253969,2,1,59.99,22.49
20291,"2014-09-16 09:12:10",322677,273590,1,2,95.98,33.98
20292,"2014-09-16 09:25:11",322685,223525,1,1,49.99,19.49
20293,"2014-09-16 09:42:15",322695,273603,1,1,49.99,19.49
20294,"2014-09-16 10:00:00",322702,273608,1,2,95.98,33.98
20295,"2014-09-16 10:29:11",322722,273624,1,1,49.99,19.49
20296,"2014-09-16 10:57:36",322749,273647,2,2,89.98,31.98
20297,"2014-09-16 11:18:27",322771,273667,1,1,49.99,19.49
20298,"2014-09-16 11:51:43",322800,247169,1,1,49.99,19.49
20299,"2014-09-16 11:51:48",322801,273691,1,2,79.98,28.98
20300,"2014-09-16 12:14:54",322817,273704,3,1,45.99,14.49
20301,"2014-09-16 12:40:48",322841,273725,1,1,49.99,19.49
20302,"2014-09-16 13:08:40",322867,252429,1,2,79.98,28.98
20303,"2014-09-16 13:10:10",322864,273743,1,2,109.98,41.98
20304,"2014-09-16 13:15:04",322869,273747,1,1,49.99,19.49
20305,"2014-09-16 13:22:00",322877,273753,1,1,49.99,19.49
20306,"2014-09-16 13:30:28",322880,269020,3,1,45.99,14.49
20307,"2014-09-16 14:23:07",322925,273791,2,1,59.99,22.49
20308,"2014-09-16 14:52:25",322946,273807,1,1,49.99,19.49
20309,"2014-09-16 15:11:15",322968,273828,1,1,49.99,19.49
20310,"2014-09-16 15:11:33",322969,273829,1,2,79.98,28.98
20311,"2014-09-16 15:19:59",322970,273830,1,1,49.99,19.49
20312,"2014-09-16 16:05:46",323009,273859,3,1,45.99,14.49
20313,"2014-09-16 16:36:15",323039,273886,1,1,49.99,19.49
20314,"2014-09-16 18:13:24",323113,273949,1,2,109.98,41.98
20315,"2014-09-16 18:32:30",323131,273961,1,1,49.99,19.49
20316,"2014-09-16 19:33:53",323160,234718,2,1,59.99,22.49
20317,"2014-09-16 19:42:22",323166,273991,1,1,49.99,19.49
20318,"2014-09-16 21:48:51",323215,241092,1,2,79.98,28.98
20319,"2014-09-16 22:24:40",323227,274041,2,1,59.99,22.49
20320,"2014-09-16 22:25:24",323223,274037,1,1,49.99,19.49
20321,"2014-09-16 22:36:39",323233,234878,1,1,49.99,19.49
20322,"2014-09-16 22:53:56",323236,274047,2,2,89.98,31.98
20323,"2014-09-16 23:04:03",323243,274053,1,1,49.99,19.49
20324,"2014-09-16 23:04:23",323242,274052,1,2,79.98,28.98
20325,"2014-09-16 23:11:28",323241,274051,3,1,45.99,14.49
20326,"2014-09-16 23:19:56",323250,274060,1,1,49.99,19.49
20327,"2014-09-16 23:23:05",323252,274062,1,1,49.99,19.49
20328,"2014-09-16 23:34:45",323259,274068,2,2,89.98,31.98
20329,"2014-09-16 23:45:01",323263,274072,1,1,49.99,19.49
20330,"2014-09-16 23:53:48",323269,274078,1,2,79.98,28.98
20331,"2014-09-17 02:47:50",323306,274109,1,1,49.99,19.49
20332,"2014-09-17 04:20:45",323321,274123,1,1,49.99,19.49
20333,"2014-09-17 05:00:59",323328,272510,1,1,49.99,19.49
20334,"2014-09-17 05:14:26",323331,248885,1,2,79.98,28.98
20335,"2014-09-17 05:53:30",323340,274140,1,1,49.99,19.49
20336,"2014-09-17 06:01:34",323343,274142,1,1,49.99,19.49
20337,"2014-09-17 06:21:22",323349,274148,1,2,95.98,33.98
20338,"2014-09-17 06:26:10",323352,274151,1,2,79.98,28.98
20339,"2014-09-17 07:44:30",323378,236631,2,2,89.98,31.98
20340,"2014-09-17 08:13:43",323387,274180,2,1,59.99,22.49
20341,"2014-09-17 08:44:25",323406,274198,2,2,89.98,31.98
20342,"2014-09-17 08:54:56",323407,274199,1,1,49.99,19.49
